continent,date,cases,deaths,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
Africa,12/31/2019,0.0,0.0,0.0
Africa,01/01/2020,0.0,0.0,0.0
Africa,01/02/2020,0.0,0.0,0.0
Africa,01/03/2020,0.0,0.0,0.0
Africa,01/04/2020,0.0,0.0,0.0
Africa,01/05/2020,0.0,0.0,0.0
Africa,01/06/2020,0.0,0.0,0.0
Africa,01/07/2020,0.0,0.0,0.0
Africa,01/08/2020,0.0,0.0,0.0
Africa,01/09/2020,0.0,0.0,0.0
Africa,01/10/2020,0.0,0.0,0.0
Africa,01/11/2020,0.0,0.0,0.0
Africa,01/12/2020,0.0,0.0,0.0
Africa,01/13/2020,0.0,0.0,0.0
Africa,01/14/2020,0.0,0.0,0.0
Africa,01/15/2020,0.0,0.0,0.0
Africa,01/16/2020,0.0,0.0,0.0
Africa,01/17/2020,0.0,0.0,0.0
Africa,01/18/2020,0.0,0.0,0.0
Africa,01/19/2020,0.0,0.0,0.0
Africa,01/20/2020,0.0,0.0,0.0
Africa,01/21/2020,0.0,0.0,0.0
Africa,01/22/2020,0.0,0.0,0.0
Africa,01/23/2020,0.0,0.0,0.0
Africa,01/24/2020,0.0,0.0,0.0
Africa,01/25/2020,0.0,0.0,0.0
Africa,01/26/2020,0.0,0.0,0.0
Africa,01/27/2020,0.0,0.0,0.0
Africa,01/28/2020,0.0,0.0,0.0
Africa,01/29/2020,0.0,0.0,0.0
Africa,01/30/2020,0.0,0.0,0.0
Africa,01/31/2020,0.0,0.0,0.0
Africa,02/01/2020,0.0,0.0,0.0
Africa,02/02/2020,0.0,0.0,0.0
Africa,02/03/2020,0.0,0.0,0.0
Africa,02/04/2020,0.0,0.0,0.0
Africa,02/05/2020,0.0,0.0,0.0
Africa,02/06/2020,0.0,0.0,0.0
Africa,02/07/2020,0.0,0.0,0.0
Africa,02/08/2020,0.0,0.0,0.0
Africa,02/09/2020,0.0,0.0,0.0
Africa,02/10/2020,0.0,0.0,0.0
Africa,02/11/2020,0.0,0.0,0.0
Africa,02/12/2020,0.0,0.0,0.0
Africa,02/13/2020,0.0,0.0,0.0
Africa,02/14/2020,0.0,0.0,0.0
Africa,02/15/2020,1.0,0.0,0.00099613
Africa,02/16/2020,0.0,0.0,0.00099613
Africa,02/17/2020,0.0,0.0,0.00099613
Africa,02/18/2020,0.0,0.0,0.00099613
Africa,02/19/2020,0.0,0.0,0.00099613
Africa,02/20/2020,0.0,0.0,0.00099613
Africa,02/21/2020,0.0,0.0,0.00099613
Africa,02/22/2020,0.0,0.0,0.00099613
Africa,02/23/2020,0.0,0.0,0.00099613
Africa,02/24/2020,0.0,0.0,0.00099613
Africa,02/25/2020,0.0,0.0,0.00099613
Africa,02/26/2020,1.0,0.0,0.00331885
Africa,02/27/2020,0.0,0.0,0.00331885
Africa,02/28/2020,1.0,0.0,0.00381645
Africa,02/29/2020,0.0,0.0,0.00282032
Africa,03/01/2020,2.0,0.0,0.00746575
Africa,03/02/2020,1.0,0.0,0.008461880000000001
Africa,03/03/2020,3.0,0.0,0.0
Africa,03/04/2020,2.0,0.0,0.01161358
Africa,03/05/2020,9.0,0.0,0.02787259
Africa,03/06/2020,9.0,0.0,0.04147844
Africa,03/07/2020,14.0,0.0,0.01394588
Africa,03/08/2020,1.0,0.0,0.0
Africa,03/09/2020,39.0,1.0,0.09426875
Africa,03/10/2020,12.0,0.0,0.05478646
Africa,03/11/2020,10.0,0.0,0.05777579
Africa,03/12/2020,13.0,1.0,0.10522623
Africa,03/13/2020,41.0,2.0,0.1367625
Africa,03/14/2020,43.0,1.0,0.15203496
Africa,03/15/2020,37.0,1.0,0.17858004
Africa,03/16/2020,85.0,2.0,0.21874147
Africa,03/17/2020,78.0,0.0,0.25790678
Africa,03/18/2020,92.0,4.0,0.30289518000000004
Africa,03/19/2020,139.0,4.0,0.36313980999999995
Africa,03/20/2020,111.0,1.0,0.413253
Africa,03/21/2020,231.0,7.0,0.8380207
Africa,03/22/2020,201.0,11.0,1.5123398900000002
Africa,03/23/2020,213.0,9.0,2.52168008
Africa,03/24/2020,349.0,8.0,3.05369152
Africa,03/25/2020,465.0,12.0,3.73517907
Africa,03/26/2020,487.0,8.0,5.745651710000001
Africa,03/27/2020,588.0,12.0,8.07693152
Africa,03/28/2020,526.0,19.0,18.975560230000003
Africa,03/29/2020,320.0,21.0,17.87203483
Africa,03/30/2020,505.0,19.0,19.41971048
Africa,03/31/2020,508.0,23.0,21.838809399999995
Africa,04/01/2020,489.0,23.0,26.96381123
Africa,04/02/2020,622.0,35.0,38.63901917
Africa,04/03/2020,635.0,32.0,43.80138906
Africa,04/04/2020,625.0,49.0,45.17928536999999
Africa,04/05/2020,932.0,74.0,49.07037748999999
Africa,04/06/2020,735.0,55.0,52.732067820000005
Africa,04/07/2020,627.0,43.0,57.58003507999999
Africa,04/08/2020,722.0,45.0,63.15127891999999
Africa,04/09/2020,922.0,51.0,66.92786562
Africa,04/10/2020,834.0,57.0,68.80205169000001
Africa,04/11/2020,672.0,61.0,69.59309284999999
Africa,04/12/2020,714.0,52.0,74.48427167000001
Africa,04/13/2020,856.0,46.0,77.01486723000001
Africa,04/14/2020,769.0,46.0,82.97971818
Africa,04/15/2020,990.0,41.0,91.46312737999995
Africa,04/16/2020,962.0,35.0,108.14117923999997
Africa,04/17/2020,1086.0,54.0,123.30299328000001
Africa,04/18/2020,1568.0,51.0,141.91809748000006
Africa,04/19/2020,1160.0,41.0,140.00566926000002
Africa,04/20/2020,1246.0,63.0,151.21279345
Africa,04/21/2020,964.0,35.0,148.44369396
Africa,04/22/2020,1350.0,34.0,158.69505651
Africa,04/23/2020,1069.0,43.0,161.99031836999998
Africa,04/24/2020,1535.0,54.0,163.41075010000003
Africa,04/25/2020,1854.0,48.0,177.58997963999997
Africa,04/26/2020,1241.0,44.0,175.84015274999993
Africa,04/27/2020,1432.0,37.0,183.49032794999994
Africa,04/28/2020,1414.0,55.0,181.66599669999997
Africa,04/29/2020,1770.0,54.0,185.55999867000006
Africa,04/30/2020,1803.0,67.0,176.00547734999998
Africa,05/01/2020,2115.0,44.0,173.31695523999997
Africa,05/02/2020,1907.0,55.0,163.08606509
Africa,05/03/2020,2019.0,70.0,173.36440577999997
Africa,05/04/2020,1659.0,39.0,164.46065434000008
Africa,05/05/2020,2687.0,46.0,249.87826125
Africa,05/06/2020,2086.0,69.0,255.69732438
Africa,05/07/2020,2469.0,97.0,255.79860358999997
Africa,05/08/2020,2429.0,67.0,275.7712236100001
Africa,05/09/2020,3730.0,77.0,289.39208425
Africa,05/10/2020,2801.0,68.0,301.80287446
Africa,05/11/2020,2754.0,67.0,304.51384652
Africa,05/12/2020,3119.0,57.0,318.85646563999995
Africa,05/13/2020,2994.0,56.0,325.28442637
Africa,05/14/2020,3029.0,87.0,347.83334274000015
Africa,05/15/2020,3146.0,73.0,363.28843493000005
Africa,05/16/2020,2753.0,71.0,369.1140887800001
Africa,05/17/2020,3003.0,65.0,373.00757586000003
Africa,05/18/2020,3381.0,60.0,384.1399136800001
Africa,05/19/2020,3269.0,72.0,332.7045270900001
Africa,05/20/2020,3280.0,72.0,343.8087718500001
Africa,05/21/2020,3620.0,89.0,379.58802964
Africa,05/22/2020,4870.0,108.0,392.94702214999995
Africa,05/23/2020,3857.0,83.0,407.47792963999996
Africa,05/24/2020,4439.0,74.0,444.26909507
Africa,05/25/2020,3758.0,82.0,448.6125602200001
Africa,05/26/2020,3855.0,139.0,466.90577878999994
Africa,05/27/2020,3917.0,112.0,525.60500168
Africa,05/28/2020,4851.0,101.0,533.3759094799998
Africa,05/29/2020,4749.0,98.0,548.5023455799999
Africa,05/30/2020,5868.0,134.0,569.0308883700003
Africa,05/31/2020,6473.0,148.0,629.5982188500002
Africa,06/01/2020,5374.0,151.0,647.3557566700002
Africa,06/02/2020,5489.0,122.0,649.1462735800002
Africa,06/03/2020,4965.0,151.0,664.1870276799999
Africa,06/04/2020,4725.0,88.0,649.4672759000001
Africa,06/05/2020,7648.0,160.0,657.1083366699999
Africa,06/06/2020,7386.0,161.0,659.7968747399999
Africa,06/07/2020,6418.0,129.0,631.3084841299999
Africa,06/08/2020,5971.0,138.0,630.7745398800001
Africa,06/09/2020,6972.0,175.0,627.7421737400003
Africa,06/10/2020,6572.0,171.0,581.09138849
Africa,06/11/2020,6481.0,154.0,625.8513001799998
Africa,06/12/2020,7247.0,173.0,617.1257035299998
Africa,06/13/2020,8620.0,256.0,621.7675915299998
Africa,06/14/2020,8333.0,197.0,578.9108340699999
Africa,06/15/2020,9302.0,226.0,578.8228095699999
Africa,06/16/2020,8152.0,237.0,592.26657805
Africa,06/17/2020,7460.0,238.0,587.2453709299999
Africa,06/18/2020,8505.0,199.0,591.8300126399997
Africa,06/19/2020,8379.0,204.0,584.88613214
Africa,06/20/2020,10027.0,287.0,600.31557062
Africa,06/21/2020,10905.0,232.0,623.5807396599998
Africa,06/22/2020,9514.0,191.0,631.8921700799999
Africa,06/23/2020,9194.0,218.0,671.6094815299999
Africa,06/24/2020,9131.0,284.0,678.0565182800001
Africa,06/25/2020,10724.0,235.0,631.7105968300002
Africa,06/26/2020,12663.0,221.0,643.2054035599998
Africa,06/27/2020,11299.0,207.0,639.3143692799999
Africa,06/28/2020,12370.0,204.0,683.07580628
Africa,06/29/2020,11282.0,180.0,690.1066879700002
Africa,06/30/2020,10714.0,218.0,679.6280710100001
Africa,07/01/2020,11632.0,269.0,715.4835033000002
Africa,07/02/2020,13238.0,253.0,741.0434387600001
Africa,07/03/2020,14386.0,244.0,822.75974649
Africa,07/04/2020,14812.0,234.0,837.11817958
Africa,07/05/2020,15909.0,201.0,839.93461931
Africa,07/06/2020,14650.0,293.0,860.65671981
Africa,07/07/2020,14699.0,258.0,901.55936208
Africa,07/08/2020,16233.0,358.0,918.7583447999998
Africa,07/09/2020,14543.0,247.0,951.1497465000001
Africa,07/10/2020,18766.0,226.0,965.3292913499997
Africa,07/11/2020,17554.0,307.0,981.4971169099996
Africa,07/12/2020,18694.0,221.0,957.6743000300002
Africa,07/13/2020,17001.0,255.0,983.7745349200002
Africa,07/14/2020,16245.0,217.0,1033.85799623
Africa,07/15/2020,14920.0,339.0,1007.9132068800002
Africa,07/16/2020,18174.0,244.0,1010.74037692
Africa,07/17/2020,19773.0,345.0,957.88782125
Africa,07/18/2020,19293.0,280.0,954.0439839600002
Africa,07/19/2020,19149.0,275.0,972.12799158
Africa,07/20/2020,18764.0,204.0,983.3159492800003
Africa,07/21/2020,15497.0,270.0,930.34480305
Africa,07/22/2020,12997.0,314.0,919.4499975400001
Africa,07/23/2020,19574.0,698.0,912.0909045000003
Africa,07/24/2020,19898.0,275.0,923.97357005
Africa,07/25/2020,20650.0,381.0,997.4134891399999
Africa,07/26/2020,18379.0,411.0,1003.3931297800002
Africa,07/27/2020,18804.0,267.0,994.3635714700004
Africa,07/28/2020,13171.0,409.0,967.8787941400001
Africa,07/29/2020,13142.0,310.0,960.4981040900001
Africa,07/30/2020,18125.0,374.0,974.9862319600002
Africa,07/31/2020,17619.0,454.0,958.0044587999998
Africa,08/01/2020,17186.0,333.0,947.62356203
Africa,08/02/2020,18914.0,312.0,1076.8369400000001
Africa,08/03/2020,11995.0,315.0,1071.9216125400003
Africa,08/04/2020,11366.0,349.0,1065.88743571
Africa,08/05/2020,9548.0,469.0,1077.2714391600002
Africa,08/06/2020,15661.0,542.0,1088.6595026400005
Africa,08/07/2020,14678.0,449.0,1079.59999028
Africa,08/08/2020,13318.0,421.0,1019.6150822300001
Africa,08/09/2020,13866.0,412.0,1010.22883549
Africa,08/10/2020,12554.0,347.0,1003.5567356099999
Africa,08/11/2020,8828.0,330.0,987.6948109100005
Africa,08/12/2020,7895.0,268.0,995.3399338000002
Africa,08/13/2020,9529.0,426.0,985.01543009
Africa,08/14/2020,10580.0,400.0,1001.9438865299999
Africa,08/15/2020,12689.0,422.0,1008.3399824600001
Africa,08/16/2020,11639.0,235.0,861.6319948399998
Africa,08/17/2020,9598.0,292.0,861.2048121500001
Africa,08/18/2020,9017.0,263.0,855.3170735499997
Africa,08/19/2020,7848.0,397.0,842.9742653
Africa,08/20/2020,11420.0,339.0,850.9193815799998
Africa,08/21/2020,10749.0,339.0,842.50525313
Africa,08/22/2020,10122.0,349.0,830.2657941999998
Africa,08/23/2020,10008.0,267.0,834.49422444
Africa,08/24/2020,9444.0,170.0,831.4890205099998
Africa,08/25/2020,7765.0,243.0,841.3928597600001
Africa,08/26/2020,7877.0,288.0,838.2634801399998
Africa,08/27/2020,8870.0,321.0,829.6173083099999
Africa,08/28/2020,8513.0,253.0,813.03333155
Africa,08/29/2020,7962.0,231.0,788.5889874400003
Africa,08/30/2020,8631.0,331.0,785.19401221
Africa,08/31/2020,8380.0,161.0,785.93623866
Africa,09/01/2020,6881.0,225.0,775.5145223599995
Africa,09/02/2020,7519.0,243.0,794.51925806
Africa,09/03/2020,8247.0,239.0,764.9440708199999
Africa,09/04/2020,7716.0,302.0,766.2441245000001
Africa,09/05/2020,8359.0,231.0,785.2045733699999
Africa,09/06/2020,7206.0,213.0,780.65432647
Africa,09/07/2020,8030.0,244.0,780.1003534400003
Africa,09/08/2020,7217.0,214.0,774.80574346
Africa,09/09/2020,7253.0,213.0,771.9217279500001
Africa,09/10/2020,8516.0,195.0,767.4753854500002
Africa,09/11/2020,7969.0,214.0,775.4945765299999
Africa,09/12/2020,8708.0,234.0,802.1245650800003
Africa,09/13/2020,7547.0,149.0,800.2099586499997
Africa,09/14/2020,6674.0,119.0,792.70247471
Africa,09/15/2020,6339.0,169.0,800.0271935200002
Africa,09/16/2020,6518.0,267.0,779.0182665899998
Africa,09/17/2020,7490.0,190.0,778.92722882
Africa,09/18/2020,8751.0,184.0,785.55923778
Africa,09/19/2020,8116.0,193.0,762.3976357399999
Africa,09/20/2020,9368.0,208.0,767.8897015200006
Africa,09/21/2020,7831.0,119.0,770.8795431699999
Africa,09/22/2020,6156.0,138.0,754.4070735900001
Africa,09/23/2020,6779.0,238.0,741.97516078
Africa,09/24/2020,8536.0,203.0,751.7906965799999
Africa,09/25/2020,8275.0,174.0,757.9014207000001
Africa,09/26/2020,7946.0,152.0,756.6149530800002
Africa,09/27/2020,7322.0,185.0,757.76158386
Africa,09/28/2020,7582.0,119.0,757.8881028899999
Africa,09/29/2020,5848.0,299.0,757.16322789
Africa,09/30/2020,7437.0,215.0,767.2525329100002
Africa,10/01/2020,8390.0,188.0,776.6790629599999
Africa,10/02/2020,7098.0,225.0,763.77065065
Africa,10/03/2020,8852.0,138.0,771.5281571500001
Africa,10/04/2020,8964.0,111.0,771.8643854199996
Africa,10/05/2020,9281.0,172.0,780.71848691
Africa,10/06/2020,4578.0,124.0,778.8865746
Africa,10/07/2020,6729.0,192.0,794.6201510999999
Africa,10/08/2020,10504.0,270.0,803.44483719
Africa,10/09/2020,9758.0,249.0,851.7564433299998
Africa,10/10/2020,11220.0,280.0,857.4228293900001
Africa,10/11/2020,11839.0,269.0,881.0065778199998
Africa,10/12/2020,7776.0,184.0,898.9809484399999
Africa,10/13/2020,6333.0,141.0,918.2077124
Africa,10/14/2020,9107.0,354.0,927.8504235200002
Africa,10/15/2020,11383.0,260.0,944.40075247
Africa,10/16/2020,8693.0,267.0,948.8177486000001
Africa,10/17/2020,9586.0,194.0,949.5796410200003
Africa,10/18/2020,14155.0,263.0,986.0002699999999
Africa,10/19/2020,8295.0,187.0,978.2019789800001
Africa,10/20/2020,9618.0,190.0,1019.57178816
Africa,10/21/2020,9724.0,285.0,1040.9040139700003
Africa,10/22/2020,10534.0,279.0,1043.98083373
Africa,10/23/2020,10961.0,196.0,1001.39154169
Africa,10/24/2020,10409.0,224.0,988.7547354700001
Africa,10/25/2020,11864.0,226.0,995.6476251699997
Africa,10/26/2020,8931.0,118.0,987.3477334999999
Africa,10/27/2020,10808.0,346.0,1004.8443292200001
Africa,10/28/2020,8671.0,183.0,983.5019480399999
Africa,10/29/2020,11949.0,343.0,976.1748599599997
Africa,10/30/2020,14758.0,306.0,1008.2014944099999
Africa,10/31/2020,11506.0,251.0,1028.36223861
Africa,11/01/2020,10580.0,204.0,994.8743544999999
Africa,11/02/2020,9573.0,310.0,994.9578758099999
Africa,11/03/2020,6846.0,181.0,955.3856396899997
Africa,11/04/2020,11048.0,327.0,949.9656685799999
Africa,11/05/2020,14179.0,223.0,951.7618434000003
Africa,11/06/2020,15255.0,306.0,1009.5159422900002
Africa,11/07/2020,11959.0,230.0,1006.2330001199995
Africa,11/08/2020,14972.0,376.0,1006.0880623099998
Africa,11/09/2020,12552.0,510.0,1017.7763439300003
Africa,11/10/2020,8581.0,250.0,978.6726007900002
Africa,11/11/2020,13110.0,342.0,1008.1681530699997
Africa,11/12/2020,12847.0,305.0,1003.8492269599998
Africa,11/13/2020,17167.0,294.0,1023.7152597799999
Africa,11/14/2020,14266.0,283.0,1009.5621519000001
Africa,11/15/2020,13401.0,254.0,1004.41267381
Africa,11/16/2020,13350.0,277.0,1011.9640748899999
Africa,11/17/2020,9992.0,267.0,1056.7674866000002
Africa,11/18/2020,13290.0,402.0,1065.7810390699997
Africa,11/19/2020,15091.0,389.0,1053.4897728699998
Africa,11/20/2020,14012.0,344.0,1000.76062722
Africa,11/21/2020,15679.0,350.0,1031.0344110499998
Africa,11/22/2020,13574.0,293.0,1017.4611306500001
Africa,11/23/2020,8797.0,250.0,1000.6814832900002
Africa,11/24/2020,13238.0,331.0,1006.09377187
Africa,11/25/2020,13101.0,339.0,1019.4999845900002
Africa,11/26/2020,14451.0,304.0,1030.6800159
Africa,11/27/2020,13312.0,297.0,985.67401245
Africa,11/28/2020,16521.0,336.0,990.48716076
Africa,11/29/2020,13324.0,221.0,981.5816903099998
Africa,11/30/2020,13500.0,243.0,978.7471436500001
Africa,12/01/2020,9864.0,266.0,942.7361023400002
Africa,12/02/2020,12704.0,326.0,974.5794301800001
Africa,12/03/2020,15408.0,258.0,983.1853912200002
Africa,12/04/2020,13893.0,268.0,957.8583842099999
Africa,12/05/2020,17358.0,428.0,954.6847537399999
Africa,12/06/2020,16702.0,287.0,1009.4136121800001
Africa,12/07/2020,13068.0,300.0,1015.69708051
Africa,12/08/2020,10780.0,251.0,1021.9878132000001
Africa,12/09/2020,14316.0,414.0,1028.43982387
Africa,12/10/2020,18892.0,343.0,1042.4065718600002
Africa,12/11/2020,19111.0,399.0,1062.3445654000002
Africa,12/12/2020,18909.0,380.0,1095.5839128700002
Africa,12/13/2020,18517.0,341.0,1128.4918929499997
Africa,12/14/2020,16142.0,347.0,1144.5238449400001
America,12/31/2019,0.0,0.0,0.0
America,01/01/2020,0.0,0.0,0.0
America,01/02/2020,0.0,0.0,0.0
America,01/03/2020,0.0,0.0,0.0
America,01/04/2020,0.0,0.0,0.0
America,01/05/2020,0.0,0.0,0.0
America,01/06/2020,0.0,0.0,0.0
America,01/07/2020,0.0,0.0,0.0
America,01/08/2020,0.0,0.0,0.0
America,01/09/2020,0.0,0.0,0.0
America,01/10/2020,0.0,0.0,0.0
America,01/11/2020,0.0,0.0,0.0
America,01/12/2020,0.0,0.0,0.0
America,01/13/2020,0.0,0.0,0.0
America,01/14/2020,1.0,0.0,0.00078385
America,01/15/2020,0.0,0.0,0.00078385
America,01/16/2020,0.0,0.0,0.00078385
America,01/17/2020,0.0,0.0,0.00078385
America,01/18/2020,0.0,0.0,0.00078385
America,01/19/2020,0.0,0.0,0.00078385
America,01/20/2020,0.0,0.0,0.00078385
America,01/21/2020,1.0,0.0,0.00108774
America,01/22/2020,0.0,0.0,0.00108774
America,01/23/2020,0.0,0.0,0.00108774
America,01/24/2020,0.0,0.0,0.00108774
America,01/25/2020,1.0,0.0,0.00139163
America,01/26/2020,1.0,0.0,0.00406464
America,01/27/2020,3.0,0.0,0.00497632
America,01/28/2020,1.0,0.0,0.00686548
America,01/29/2020,1.0,0.0,0.00953848
America,01/30/2020,1.0,0.0,0.010322330000000001
America,01/31/2020,1.0,0.0,0.01062622
America,02/01/2020,2.0,0.0,0.01360312
America,02/02/2020,1.0,0.0,0.013907010000000001
America,02/03/2020,3.0,0.0,0.01481869
America,02/04/2020,0.0,0.0,0.014514790000000001
America,02/05/2020,1.0,0.0,0.0171878
America,02/06/2020,1.0,0.0,0.0174917
America,02/07/2020,2.0,0.0,0.02283772
America,02/08/2020,0.0,0.0,0.02253382
America,02/09/2020,0.0,0.0,0.01986081
America,02/10/2020,0.0,0.0,0.01894914
America,02/11/2020,2.0,0.0,0.01736387
America,02/12/2020,0.0,0.0,0.01469086
America,02/13/2020,1.0,0.0,0.0142109
America,02/14/2020,1.0,0.0,0.0142109
America,02/15/2020,1.0,0.0,0.013907010000000001
America,02/16/2020,0.0,0.0,0.01360312
America,02/17/2020,0.0,0.0,0.01269145
America,02/18/2020,0.0,0.0,0.01269145
America,02/19/2020,0.0,0.0,0.01001844
America,02/20/2020,0.0,0.0,0.00971454
America,02/21/2020,2.0,0.0,0.00734544
America,02/22/2020,19.0,0.0,0.013119369999999998
America,02/23/2020,1.0,0.0,0.013903219999999999
America,02/24/2020,0.0,0.0,0.013903219999999999
America,02/25/2020,22.0,0.0,0.025199239999999998
America,02/26/2020,1.0,0.0,0.025673059999999998
America,02/27/2020,7.0,0.0,0.02986552
America,02/28/2020,8.0,0.0,0.03913079
America,02/29/2020,11.0,0.0,0.04597868
America,03/01/2020,10.0,1.0,0.0645959
America,03/02/2020,30.0,1.0,0.11945685
